Episode,State,Utara,Timur,Selatan,Barat,Goal,Total Aksi,Reward
7,"1,5",-0.199,-0.199,-0.29773900000000003,-0.5,True,20,69
7,"1,6",-0.5,-0.19,-0.199,-0.5,True,20,69
7,"2,1",-0.46561312000000005,-0.53029,-0.9752000000000001,-0.45285598000000005,True,20,69
7,"2,2",-0.377929,-0.37931410000000004,-0.42596703820000004,-0.41444461000000005,True,20,69
7,"2,3",-0.37720000000000004,-0.377929,-0.3129751,-0.2985409,True,20,69
7,"2,4",-0.37720000000000004,-0.199,-0.30516751,-0.2071,True,20,69
7,"2,5",-0.28891,-0.199,-0.20791,-0.199,True,20,69
7,"2,6",-0.5,-0.20710000000000003,-0.199,-0.199,True,20,69
7,"3,1",-0.29773900000000003,-0.36100000000000004,-0.9752000000000001,-0.315075349,True,20,69
7,"3,2",-0.3043,-0.2881,-0.21520000000000003,-0.3144331,True,20,69
7,"3,3",-0.2881,-0.2881,-0.19981000000000002,-0.29701,True,20,69
7,"3,4",-0.19,-0.199,-0.199,-0.199,True,20,69
7,"3,5",-0.19,-0.2881,-0.1,-0.1,True,20,69
7,"3,6",-0.5,-0.199,-0.10900000000000001,-0.199,True,20,69
7,"4,1",-0.199,-0.28,-0.5,-0.199,True,20,69
7,"4,2",-0.199,-0.19,-0.2071,-0.20791,True,20,69
7,"4,3",-0.199,-0.19,-0.19,-0.199,True,20,69
7,"4,4",-0.199,-0.1,-0.199,-0.199,True,20,69
7,"4,5",-0.1,-0.199,-0.199,-0.199,True,20,69
7,"4,6",-0.5,-0.19,-0.1,-0.1,True,20,69
7,"5,1",-0.19,-0.19,-0.5,-0.10900000000000001,True,20,69
7,"5,2",-0.19,-0.1,-0.1,-0.10900000000000001,True,20,69
7,"5,3",-0.19,-0.1,-0.10900000000000001,-0.1,True,20,69
7,"5,4",-0.1,1.5200000000000002,-0.1,-0.1,True,20,69
7,"5,5",-0.1,-0.19,-0.199,-0.1,True,20,69
7,"5,6",-0.5,-0.1,-0.199,-0.1,True,20,69
7,"6,1",-0.19,-0.5,-0.5,-0.10900000000000001,True,20,69
7,"6,2",-0.027999999999999994,-0.5,-0.1,-0.1,True,20,69
7,"6,3",3.7151000000000005,0.0,0.0,0.0,True,20,69
7,"6,4",0.0,40.951,0.0,0.0,True,20,69
7,"6,5",-0.1,-0.5,2.339,-0.1,True,20,69
7,"6,6",0.0,-0.5,-0.1,-0.1,True,20,69
7,Jalur,,,,,,,"timur,utara,timur,barat,barat,timur,selatan,timur,selatan,timur,utara,selatan,timur,timur,selatan,timur,utara,utara,utara,timur"
8,"1,1",-0.7615574176969,-0.7552735021000001,-0.9950000000000001,-0.9950000000000001,True,23,78
8,"1,2",-0.5400864478,-0.555827323438,-0.5539432798,-0.5,True,23,78
8,"1,3",-0.459555859,-0.39191851000000005,-0.42653584934380007,-0.9590000000000001,True,23,78
8,"1,4",-0.36991,-0.29701,-0.32237920000000003,-0.5,True,23,78
8,"1,5",-0.2962,-0.199,-0.29773900000000003,-0.5,True,23,78
8,"1,6",-0.5,-0.28891,-0.199,-0.5,True,23,78
8,"2,1",-0.46561312000000005,-0.53029,-0.9752000000000001,-0.56960961376969,True,23,78
8,"2,2",-0.46700478100000004,-0.37931410000000004,-0.42596703820000004,-0.41444461000000005,True,23,78
8,"2,3",-0.37720000000000004,-0.377929,-0.3129751,-0.4021223959,True,23,78
8,"2,4",-0.37720000000000004,-0.2962,-0.30516751,-0.2071,True,23,78
8,"2,5",-0.28891,-0.199,-0.305029,-0.199,True,23,78
8,"2,6",-0.5,-0.20710000000000003,-0.29701,-0.199,True,23,78
8,"3,1",-0.29773900000000003,-0.36100000000000004,-0.9752000000000001,-0.315075349,True,23,78
8,"3,2",-0.3043,-0.2881,-0.21520000000000003,-0.3144331,True,23,78
8,"3,3",-0.2881,-0.2881,-0.19981000000000002,-0.29701,True,23,78
8,"3,4",-0.28,-0.2881,-0.199,-0.199,True,23,78
8,"3,5",-0.19,-0.2881,-0.20791,-0.1,True,23,78
8,"3,6",-0.5,-0.199,-0.10900000000000001,-0.199,True,23,78
8,"4,1",-0.199,-0.28,-0.5,-0.199,True,23,78
8,"4,2",-0.199,-0.19,-0.2071,-0.20791,True,23,78
8,"4,3",-0.199,-0.19,-0.19,-0.199,True,23,78
8,"4,4",-0.199,-0.05319999999999997,-0.199,-0.199,True,23,78
8,"4,5",-0.1,-0.199,-0.199,-0.199,True,23,78
8,"4,6",-0.5,-0.19,-0.1,-0.1,True,23,78
8,"5,1",-0.19,-0.19,-0.5,-0.10900000000000001,True,23,78
8,"5,2",-0.19,-0.1,-0.1,-0.10900000000000001,True,23,78
8,"5,3",-0.19,-0.1,-0.10900000000000001,-0.1,True,23,78
8,"5,4",-0.1,4.95359,-0.1,-0.1,True,23,78
8,"5,5",-0.1,-0.19,-0.199,-0.1,True,23,78
8,"5,6",-0.5,-0.1,-0.199,-0.1,True,23,78
8,"6,1",-0.19,-0.5,-0.5,-0.10900000000000001,True,23,78
8,"6,2",-0.027999999999999994,-0.5,-0.1,-0.1,True,23,78
8,"6,3",3.7151000000000005,0.0,0.0,0.0,True,23,78
8,"6,4",0.0,46.8559,0.0,0.0,True,23,78
8,"6,5",-0.1,-0.5,2.339,-0.1,True,23,78
8,"6,6",0.0,-0.5,-0.1,-0.1,True,23,78
8,Jalur,,,,,,,"utara,selatan,timur,barat,utara,utara,selatan,timur,utara,barat,utara,utara,utara,timur,selatan,selatan,timur,utara,selatan,timur,timur,timur,timur"
9,"1,1",-0.7615574176969,-0.8216513326900001,-0.9950000000000001,-0.9950000000000001,True,17,84
9,"1,2",-0.5400864478,-0.555827323438,-0.5539432798,-0.5,True,17,84
9,"1,3",-0.459555859,-0.39191851000000005,-0.42653584934380007,-0.9590000000000001,True,17,84
9,"1,4",-0.36991,-0.29701,-0.32237920000000003,-0.5,True,17,84
